1.5090249,9.471006,3.2942877,1.7094035,5.098894,3.7767832,4.2745304,8.733916,1.7338653,4.121688,5.4574323,9.473453
3.3474827,9.5540695,9.5227585,7.450375,6.240071,8.956112,5.9336786,1.7403824,8.817717,3.4324117,2.9024334,4.454191
2.5939634,6.8830914,4.2803555,7.310907,4.5734453,9.894475,1.2849863,1.9396513,4.1629753,3.5789607,6.125055,5.1589847
5.794991,2.6854148,3.768455,7.2815933,8.570654,6.9230022,6.709879,3.3444257,8.137037,2.217989,8.401245,3.8433793
6.0766416,4.678429,2.651246,7.254838,2.1408122,8.297808,4.75299,2.2385814,1.3293602,6.0124054,4.9165187,4.3302016
7.4518204,2.9000194,8.630661,5.675431,2.549552,5.4107947,9.68335,9.283188,3.8152714,4.331066,6.0250344,5.944027
7.494627,1.938829,6.0555234,5.2708287,3.7028546,2.4240851,5.0757384,2.6023662,1.2994944,3.260316,3.7218692,7.506227
8.41852,8.842903,1.2869389,2.7747507,3.9796708,3.0606413,4.836452,8.188406,5.843095,6.8125744,6.7872014,2.9722283
6.672053,9.805618,6.6515937,9.492597,6.5528955,4.894784,7.7245502,6.971858,8.247917,4.846589,5.202047,8.9159355
3.8311274,8.725641,9.713981,5.3352213,3.4012036,1.0101506,7.0534787,3.354344,8.460171,8.807468,1.7086444,9.516888
3.9359412,8.920439,9.452577,5.5324173,4.8523164,6.968738,9.951857,8.212048,1.4313748,6.96635,2.4916267,9.251574
4.217387,1.3120787,3.4819634,2.3565867,2.9820228,7.239538,8.065453,8.416454,9.132882,8.200465,7.5037017,3.5799365
5.368687,2.266286,9.305267,7.615067,8.371637,7.996711,2.8379097,2.7132273,6.180033,1.5825318,4.041291,7.888031
2.3917232,6.0039706,6.4829288,9.988142,9.14648,9.946504,1.17608,4.827148,7.0008745,5.3393006,9.839768,2.0016656
3.0278068,7.5151644,9.955302,2.7508473,7.4899683,6.0779223,7.134956,6.388864,2.044995,5.678566,5.1670694,6.828657
3.842691,8.447816,2.4318945,1.5962427,3.0356915,9.89049,6.4561877,7.1935415,2.1152806,4.192526,1.5777452,1.577668
8.686863,4.742031,2.1863523,3.6362758,7.903874,7.680501,6.4529886,9.333014,5.7038083,7.2613273,1.0609173,1.2053761
4.175212,9.71479,1.2580903,7.2282367,5.8195524,6.281586,1.8476489,2.6097412,2.47433,7.3348684,5.334687,1.8932657
7.904069,4.137334,1.2412368,6.6315126,3.759181,8.537386,1.5388912,2.2762628,3.7635448,6.750994,2.0707254,9.253369
1.9562285,2.7415342,9.11815,2.149245,3.4372585,3.913969,5.6403546,5.7371836,2.6824772,9.594581,7.038496,5.7541575
6.105307,4.8048625,7.3955107,7.6140575,7.8350616,7.7665477,2.1936688,3.329925,5.1148424,3.4823909,5.8449454,7.6009645
1.3200841,5.6802187,2.4568262,2.5716586,5.5191,2.0111032,5.655594,6.01865,5.9799123,8.499231,3.5727625,1.9918841
3.3506021,4.319598,1.2546902,3.3194826,6.731207,6.381744,9.707041,7.3789706,2.410122,9.058762,1.0397551,8.129402
3.9651945,9.794145,9.0745,9.683826,1.4513782,6.7804484,7.991867,7.71315,7.1391807,9.389122,5.59603,1.3788652
8.412598,9.123127,6.746605,4.2548733,2.9376287,2.3821325,9.582515,7.089721,3.0284543,3.1685364,5.67372,6.0029745
8.429707,7.964779,4.9851856,4.308749,6.3341646,3.425632,8.320789,9.08173,4.7648377,1.0107327,8.311009,9.543189
6.283926,9.331721,8.976122,9.568983,9.69173,2.9005609,8.493959,4.7854776,2.249477,3.077159,9.9525175,4.214903
6.8603067,6.231772,6.3014574,1.0866396,1.2513943,7.0276985,5.7026362,8.85553,5.3614383,1.1781234,1.4366872,7.731292
3.8629925,5.5979013,7.448203,4.777327,8.039457,6.5734057,7.279439,4.041905,6.7769904,9.586694,5.9211583,5.7020025
9.370841,6.420998,5.195987,6.1772695,3.3861585,1.8710731,6.2696915,7.5507135,4.8689504,7.52866,1.1172469,8.998989
4.109335,2.3679545,4.649026,8.566948,9.535748,7.515162,1.4164559,9.897691,5.6815596,2.7384984,3.785907,5.974153
7.264283,2.201967,5.8802266,4.1085224,3.5986717,8.745001,3.0202837,5.9212193,4.930179,7.14052,8.124432,6.00223
1.5889277,7.626969,9.944535,2.1649065,2.4246821,2.2522788,4.2573633,7.556526,6.0262456,1.6187534,1.6512699,5.491246
4.942466,2.489235,8.497405,6.2054677,5.5963464,9.732918,8.197386,4.0866647,1.1919689,6.3402395,1.0564663,1.2338167
4.3820925,3.98824,8.635557,9.227153,2.4398618,9.63315,1.9990537,9.796989,5.4392815,3.1977935,3.287793,2.2988768
3.7915428,5.7111225,4.7475014,1.8820015,5.1312547,5.466317,2.5783968,4.8141785,7.3453994,9.698858,2.997269,5.539228
2.457829,7.865741,9.468193,4.8475304,1.7312534,9.380512,5.1582,6.7874994,7.8902435,3.6337318,9.030532,7.846051
8.659746,7.3681693,9.951565,5.7561216,9.256864,5.313011,6.7893043,4.901165,3.9176667,5.4377527,5.472103,7.630448
8.427925,5.3601213,5.7269225,2.1650035,5.013143,2.8353841,6.272988,9.731105,3.4168243,7.394924,1.5823724,8.036497
4.6520066,1.9864993,4.549899,4.697448,7.4064555,5.7510324,2.013941,1.7715986,2.6155155,2.0425677,4.686934,1.4760337
3.6041696,9.616231,8.807981,7.6271763,8.580496,7.2782736,4.804944,2.573367,9.996941,4.8919945,6.2130136,2.7282224
7.3431354,1.7197032,3.9232516,2.0402486,4.3672957,3.1498394,7.3626757,4.4107046,6.795124,1.5682726,6.8173413,9.042235
6.187194,8.927671,6.7363105,6.5424314,4.743931,2.3246315,2.9229867,9.917107,8.342531,2.702259,2.9654374,7.4624624
1.062496,5.969095,6.035273,6.7172847,6.132559,8.020425,4.4849524,3.0499105,6.442958,1.1654134,8.59603,2.482045
5.443735,8.846231,7.6625404,2.4559884,6.685486,7.229432,7.226103,9.532937,6.3765306,2.5269976,8.801092,5.2518535
2.2601395,6.548945,6.6088867,2.9554033,4.50165,9.929436,9.19799,9.464876,3.643596,7.8385344,1.5430593,2.7391834
1.9305801,4.166234,9.776918,8.946003,1.5079176,9.003654,6.405583,3.1806085,4.794585,6.558478,8.754958,6.88635
1.1315591,3.5237174,1.6736052,4.0288563,5.6486945,6.574818,8.198905,9.598379,4.802484,9.198169,1.8444023,4.0202465
9.98265,5.137597,3.3877084,8.825437,4.1730866,9.837829,5.698165,7.6272097,3.4160695,6.52283,1.8462429,6.740512
5.338384,5.059527,4.211515,7.4680943,7.269695,8.807055,2.2968185,5.755137,5.660874,3.1172268,6.022965,7.731262
5.6694975,2.6484952,5.1373105,3.0989943,6.072556,5.729296,2.442904,8.165119,9.231695,7.186497,5.072606,9.65828
9.75292,4.4275966,2.1376467,6.9250574,3.7700696,7.7873583,8.043684,7.5631256,3.8099713,5.7079463,4.710852,9.267248
5.2996984,2.004917,1.0444024,2.6673646,8.420576,4.307464,4.5633183,6.144663,5.3204894,5.0891037,8.599649,8.26169
3.7137775,6.912588,4.5365505,4.550084,1.2112744,1.3003924,5.2461624,7.0804806,5.501336,4.060154,9.24456,8.089761
5.319462,3.709032,1.4523224,5.099102,2.0045443,3.8259432,2.5866108,8.55962,9.719223,1.5199087,6.279228,5.074966
1.2537117,4.746482,4.197001,1.4245905,9.540744,8.769192,5.0537953,2.263475,3.960589,4.591865,5.6254644,8.630223
5.4060364,9.503921,1.4112637,9.936604,6.8688803,8.380841,2.167652,7.508127,9.812682,2.3800983,6.8655977,1.839495
9.123778,4.533378,7.096849,7.798258,9.108486,3.52027,3.4871926,1.5959477,4.400251,8.7613945,2.8803954,7.336197
4.2287183,5.6021442,4.418228,6.7930975,7.525704,8.340489,1.3078221,5.7005634,4.252558,2.0849793,8.981241,7.188832
7.139189,1.03881,4.5001035,8.161038,2.1765525,2.940516,3.6760883,7.6025743,5.649977,5.169368,9.191949,3.3011878
4.955241,9.517009,7.5927896,8.339025,2.6977568,8.915599,2.0301752,5.554847,1.8631859,5.0977645,5.2395205,1.284997
2.3745244,5.043232,1.2850802,3.6724565,3.5139813,8.234774,2.7428088,6.026865,2.4893534,6.3152337,7.3102603,8.5942
9.939095,7.755126,1.5007073,2.2675455,6.353662,1.2973111,4.712821,3.7298853,8.596128,9.270908,2.2959635,7.3980703
7.6155396,5.3796744,1.0910181,6.8358555,2.74816,3.7298198,7.3737235,1.0748298,2.7223022,1.8682745,9.488212,6.782112
1.6187019,2.228301,3.3635764,1.1375732,4.3934717,9.069526,2.570342,9.071552,7.141704,9.964388,9.003331,1.8570484
8.649874,9.115697,3.1075537,1.3641893,4.8874187,1.632858,9.517058,9.66981,1.1836364,6.538273,3.4460535,1.4349539
7.6000676,6.608124,7.9513345,9.322061,9.120234,1.9944241,6.8624516,1.4644964,7.9385095,2.3173246,2.890451,8.557498
5.3732123,6.4355965,8.561977,5.5259023,9.93299,4.037414,6.64281,8.727453,1.3089063,4.2016497,8.816193,2.6015844
2.2330394,8.80706,2.7019324,3.2456102,4.425391,6.313795,6.3423204,1.9538102,3.5257053,4.7651944,7.4629545,8.0549555
6.9939775,5.708123,2.1106567,1.6760315,6.963755,8.841013,4.800806,4.9910564,7.2155747,8.294054,1.7719607,1.8587929
3.8034792,4.255807,4.037119,5.1306667,9.67719,5.0414143,4.9268675,6.418698,1.8057925,6.0678782,9.746598,4.830598
9.42519,4.3808665,1.4074571,1.1492429,7.7625856,7.5836606,7.134488,1.7085581,2.463821,3.3485293,6.9536576,8.095919
2.6994438,2.920592,3.7379282,7.1063538,1.2277822,9.23485,3.4189792,8.978684,9.932761,3.5464244,1.3806758,2.5450575
6.4113154,9.920745,1.3174443,5.1630583,7.156382,8.848129,1.9078355,4.434794,3.3734083,9.55673,8.042209,3.1067996
1.4877865,8.05049,5.982911,3.2045715,5.9554105,7.442116,7.0963917,8.663743,1.4805328,6.4862127,9.211331,6.551124
2.0714614,1.9153285,2.1745093,1.5459872,1.827867,8.58414,9.45939,7.075378,6.271939,3.9876573,9.82669,5.1783295
9.440844,7.8657856,1.9621062,2.3503861,1.4092596,5.44816,3.6473892,7.645037,1.4775083,7.825589,2.6943927,1.7253997
5.1638155,8.188314,5.0879526,4.156082,2.0838003,4.0629473,9.303482,8.604719,9.798053,7.8198676,1.3797225,4.620324
9.933192,3.1607468,9.580812,3.2269511,8.801121,4.7319145,7.67131,3.5223038,7.188793,2.6266985,6.791626,2.3536417
8.121689,5.356198,4.915811,5.7057967,9.581158,9.559571,9.4152,2.384679,6.80182,7.0573015,3.1779456,1.4144828
3.2089832,2.9419048,5.50769,6.0769224,3.4381392,1.3682582,7.797778,6.414765,4.7732763,3.1349504,3.016111,3.0193048
9.020559,5.2980657,6.8047605,4.529125,2.320444,7.04975,7.5084395,3.6828017,5.254722,2.1792455,8.049815,9.2345295
9.673314,5.7140408,7.5281234,2.3331866,1.5888517,5.809695,2.617269,3.6327024,6.838127,9.841785,2.6187506,2.9188566
