-6.056973,-5.834002,-13.282639,-7.399356,-8.780068,-0.19922906,-1.4375881,-3.1073122,3.789331,-3.5096197
-6.6875687,-5.9948497,-14.735926,-8.419238,-9.338073,-0.49088502,-1.591991,-3.5105968,3.985693,-4.3378615
-5.9120097,-5.1749473,-13.388931,-7.2317085,-8.320504,-0.63382715,-1.1937844,-3.1604273,3.3810153,-3.6476274
-4.870859,-4.3321924,-11.2588215,-5.363028,-7.2310123,-0.5380783,-1.1538914,-2.2674694,3.0805075,-2.4964283
-6.6707315,-6.2717786,-15.363727,-8.721467,-9.894359,-0.23957177,-1.7517998,-3.1354334,4.5668015,-4.7331986
-7.3684006,-6.530956,-15.967403,-8.689732,-10.602227,-0.5497562,-2.0662262,-3.8871384,4.82486,-4.1108685
-5.323104,-4.899636,-12.122677,-6.997194,-7.8596263,-0.21409541,-1.5317593,-2.7679417,3.833065,-3.8389802
-6.756706,-5.6672416,-14.799463,-7.8833294,-9.433111,-0.7386955,-1.7023028,-3.506139,4.11661,-3.9412596
-6.5054827,-5.654109,-14.922598,-6.800717,-9.346063,-0.87297374,-1.1202009,-3.3080823,3.5764005,-3.0411289
-6.509292,-5.7536025,-13.697046,-7.8392982,-8.962007,-0.63173366,-1.6855469,-3.2588067,3.5228348,-3.533508
-5.7422585,-5.3219857,-13.069451,-6.8967037,-8.512398,-0.43663535,-1.1360852,-2.9656718,3.4674742,-3.2531612
-6.620707,-6.580834,-15.345424,-8.748161,-9.864184,-0.03450428,-1.92084,-3.0243149,4.8222423,-4.8242307
-6.214695,-5.249321,-13.187563,-6.693804,-8.521463,-0.86721104,-1.4899572,-3.071553,3.2328029,-2.8225634
-6.164925,-5.3026247,-13.725205,-7.030076,-8.846177,-0.74659634,-1.3549141,-3.3506608,3.6371496,-3.2726634
-5.153197,-4.550704,-10.944859,-6.347969,-7.1163516,-0.5776607,-1.3653167,-2.8464913,2.9532456,-2.9767373
-6.309901,-5.1746597,-13.423803,-6.5361624,-8.9384365,-0.87023646,-1.5949564,-3.490654,3.796,-2.7392762
-8.350819,-7.731227,-18.486633,-9.910558,-12.010461,-0.6973557,-2.255349,-3.9720125,5.1509094,-4.7032022
-6.664549,-6.3847394,-15.308882,-7.8441496,-9.801356,-0.33010027,-1.8870351,-3.0373354,4.622776,-4.012004
-6.3633194,-5.4942336,-13.487679,-7.612425,-8.685666,-0.5379012,-1.7123828,-3.243748,3.732689,-3.6982484
-6.2084527,-5.2031784,-14.009555,-6.6058874,-8.762327,-0.8717846,-1.1869037,-3.341868,3.5291052,-3.1173573
-5.0151134,-4.3762593,-11.220923,-5.9900913,-7.2177963,-0.53628427,-1.1481194,-2.599559,2.985971,-2.8890762
-4.163237,-3.8341622,-9.993231,-5.221458,-5.9156294,-0.3265985,-0.8534968,-2.1071963,2.6764915,-3.012379
-6.128381,-6.1071787,-14.210303,-7.9934244,-9.142148,-0.028042581,-1.6125541,-2.7768075,4.266239,-4.291156
