0.17320877,0.020766795,0.49203664,0.43478346,0.4488675,0.99287665,0.056720436,0.9851332,0.61578536,0.9809817
0.23927456,0.8134574,0.3012519,0.9923572,0.3459425,0.8691019,0.5081821,0.96475685,0.30543196,0.35335594
0.22494835,0.12417197,0.7475407,0.2650116,0.35266632,0.10504264,0.9238157,0.015671015,0.7103417,0.8291534
0.85619867,0.025881112,0.7453015,0.3109119,0.5161718,0.5633392,0.8825235,0.2975846,0.34220618,0.3547188
0.39042217,0.03232217,0.7933973,0.38236564,0.14465415,0.3958773,0.89436203,0.03627968,0.7142966,0.463288
0.3857131,0.66969734,0.22925174,0.29408962,0.90296715,0.11329454,0.23455971,0.39366227,0.65408635,0.36397713
0.71796316,0.6418703,0.38466382,0.9740828,0.32861352,0.20966578,0.3025347,0.5600716,0.4855911,0.77655137
0.81741667,0.2426067,0.26312202,0.21988851,0.8480618,0.2723428,0.934195,0.37462592,0.26743662,0.37868714
0.69100195,0.036299467,0.36448717,0.9108254,0.35315293,0.719786,0.61240345,0.06133926,0.98759246,0.9599702
0.0698694,0.82000506,0.21149701,0.4587102,0.76808923,0.9031682,0.3669212,0.7916772,0.28050023,0.021228373
0.4984432,0.30218238,0.047909617,0.3622148,0.9240832,0.3761906,0.12406862,0.48267412,0.7898094,0.70583445
0.3167817,0.8327222,0.68629634,0.2441386,0.77241874,0.6282509,0.11271995,0.707639,0.3915072,0.83475137
