0.5081585,0.3603958,0.13039476,0.5660521,0.91684306,0.9321034,0.034561515,0.72161525,0.5045677,0.40560168
0.792147,0.845263,0.6326559,0.22339493,0.6476382,0.23501539,0.818355,0.29753548,0.00856173,0.19310218
0.80788046,0.25364637,0.7805343,0.31740463,0.6688018,0.04175043,0.67268497,0.79155856,0.39091533,0.76694643
0.6858101,0.28900242,0.47641551,0.42703164,0.2120856,0.992903,0.7206845,0.04663962,0.38141358,0.6886352
0.1068818,0.47499657,0.5790431,0.29433203,0.18391412,0.62266946,0.88201356,0.5152828,0.71090037,0.9713996
0.87030315,0.16787064,0.13694394,0.71972996,0.1554547,0.2935096,0.052461445,0.9492699,0.76040155,0.52248144
0.059959173,0.6602838,0.75952107,0.17966795,0.6503915,0.8770861,0.27982718,0.5961297,0.5425936,0.95287734
0.022054315,0.25274783,0.20629942,0.1753946,0.6455364,0.012981892,0.3096776,0.7619675,0.13799912,0.9728702
0.34647477,0.3006512,0.8737314,0.8615241,0.12513036,0.84478545,0.44239736,0.42839497,0.038197458,0.014823198
0.13018811,0.7665266,0.8028279,0.90122736,0.44570208,0.14593548,0.5205248,0.94747454,0.2363028,0.08811933
0.34253168,0.62943906,0.0015942454,0.49397928,0.6341631,0.2696535,0.35225832,0.35595185,0.32744735,0.7873045
0.40969145,0.11233759,0.86274725,0.24490637,0.049933434,0.08010107,0.15789717,0.32720292,0.8253211,0.9722863
