0.48794818,-0.09587015,-0.59871167,-0.6191621,-0.19055717,0.21457621,-0.46645865,-0.021749338,0.16726153,-0.14464222
-0.19235726,0.2098075,0.32785448,0.22479653,-0.22936709,0.28768814,0.06585793,0.04256161,-0.23917311,-0.24145997
0.11784223,0.058518488,-0.048537407,-0.49628526,-0.47043195,0.3022667,-0.31828973,0.074251026,-0.10193867,-0.30302858
0.1270848,0.015752671,-0.09118071,0.32649994,0.23338336,-0.101596184,0.15470786,-0.037192076,0.06511571,-0.016031023
0.16869414,-0.15727262,-0.2292126,-0.036293726,-0.26644915,-0.121783875,0.0119147105,0.14505596,-0.11209987,-0.21052702
0.6279276,0.13380784,-0.50119257,-0.83970785,-0.5246388,0.3978321,-0.6482121,-0.0562777,0.16568045,-0.40823683
0.01778132,0.011812272,0.21278705,-0.12192653,-0.28250587,-0.18529293,0.14716312,0.13831498,-0.24126582,-0.03679146
0.3932055,0.042312175,-0.40763536,0.0047573717,-0.21422566,0.1773703,-0.045064382,-0.035678238,-0.20622852,-0.35139385
-0.23631111,0.12939055,0.023285838,0.41578653,0.23102634,0.22418988,0.13857903,-0.017079571,0.07216986,0.07473282
-0.33131033,0.1504493,0.17700647,0.3231684,0.28777766,0.11816673,0.061837446,-0.13224226,-0.040542834,0.14709769
0.5227916,0.090510085,-0.5167266,-0.70161647,-0.296591,0.5205978,-0.574339,-0.13190088,0.34003684,-0.25708678
-0.39431536,-0.2836131,0.23775023,0.42642435,0.3611769,-0.6310206,0.5553973,0.1257399,-0.16413817,0.41222438
-0.026801543,-0.09662642,0.014693473,-0.26815456,-0.270156,-0.0806141,-0.12489335,0.08737763,-0.017395202,-0.081868
-0.382724,0.33640888,0.47945964,0.45501864,0.16469821,0.3613527,0.079701275,-0.07315014,0.08596157,0.007764882
0.3430424,-0.18634486,-0.4015889,-0.7201107,-0.21470585,0.003285521,-0.4460437,0.09767117,0.24449727,-0.0023512272
-0.32971558,0.057089537,0.16313413,0.45106065,0.35857254,-0.120429836,0.26588783,-0.103880025,-0.07554542,0.1608064
-0.014233473,-0.21497579,0.11678791,0.24184598,0.017087745,-0.44028497,0.36975044,0.17642592,-0.06551707,0.16358991
0.34695968,-0.27636763,-0.4917371,0.19732684,0.052304603,-0.34034768,0.1774866,0.11718655,-0.09086407,-0.039281163
-0.027933402,0.15722072,0.1687241,0.04956719,0.13530686,0.07031801,-0.12035091,-0.08748182,0.21024078,0.024388032
0.30031684,-0.041451246,-0.5368941,-0.12329933,-0.18037082,0.38673538,-0.14098719,-0.09080315,-0.11519937,-0.3628263
-0.22647913,-0.10990643,-0.011548819,0.4703073,0.20340845,-0.18747395,0.31869423,0.009563444,-0.13932651,0.15080225
0.5881449,-0.020181779,-0.5953863,-0.43130305,-0.5313146,0.22898246,-0.23680107,-0.0140297385,-0.24020872,-0.50061905
0.060040444,0.06485374,-0.2301063,-0.5041255,0.0348078,0.3947051,-0.48611447,-0.15010598,0.27402887,0.034748163
0.08221682,0.09792258,0.36146212,-0.45896804,-0.38578835,-0.22655034,-0.09105926,0.023748135,-0.056252588,0.027897986
-0.14855069,0.08229782,0.3017808,-0.54882,0.18619709,-0.20839904,-0.33546707,0.12066775,0.47466588,0.3781642
0.58426493,0.031147169,-0.45030275,-0.9660916,-0.39482766,0.09227677,-0.68772376,0.03412373,0.40460062,-0.21242921
-0.03904684,-0.2832847,-0.25533074,0.28734693,0.3642968,-0.30250382,0.28536728,-0.0100286035,0.023327842,0.24094002
0.062943876,-0.024721889,-0.24099688,0.26838583,0.18126795,0.04417747,0.17692801,0.014827897,-0.11156508,-0.020832255
-0.6093987,-0.097811945,0.58083767,1.0421498,0.34444577,-0.38107315,0.84457994,-0.01027274,-0.50993663,0.21584134
0.045609724,-0.10542412,0.06916935,0.53901666,-0.24395928,-0.17012574,0.48225722,0.08051582,-0.506532,-0.25680986
-0.023839353,-0.19877608,-0.034037217,-0.21417832,-0.21748343,-0.2618504,0.07671924,0.017235203,-0.20451154,-0.058931727
0.53922355,0.0856795,-0.6789296,-0.34655315,-0.103470474,0.37441492,-0.40550107,-0.16253307,0.017184846,-0.39470574
0.46441004,0.018120037,-0.6641291,0.014030785,-0.005459912,0.39624995,-0.22476943,-0.098722614,0.07728535,-0.3661901
-0.18173529,-0.1402049,0.29756927,0.290615,0.28260374,-0.34504047,0.3393025,0.08806548,0.09111563,0.3230823
0.41908213,0.13911797,-0.10104147,-0.9498578,-0.67508084,0.47088555,-0.7000857,0.086742885,0.1881563,-0.40066606
0.10842849,0.026879782,0.008857525,0.056315836,-0.010424555,0.2245731,-0.069246605,0.024212223,0.13715778,-0.08276828
0.20493352,-0.040547084,-0.2884751,-0.03117404,-0.024491588,0.15246913,-0.0001969104,-0.12557085,-0.16701432,-0.18471377
0.29468715,0.18314263,-0.17065044,-0.44078916,-0.1802928,0.42280346,-0.51975965,-0.10608908,0.35133666,-0.1277047
-0.21915507,0.27585912,0.3448236,-0.26939175,-0.077722676,0.3383437,-0.29054546,0.044123188,0.25366703,-0.043135244
-0.5191358,-0.07034306,0.71678275,0.7794886,-0.14434955,-0.5722438,0.8216605,0.17740428,-0.69608116,0.048928834
-0.040133283,-0.31677455,-0.29730412,0.6326837,0.31829837,-0.44108236,0.55262643,-0.010804974,-0.3234453,0.058505964
-0.052345317,0.19399294,-0.029767444,-0.42493576,0.15582852,0.45923853,-0.48277646,-0.17891867,0.30206975,0.07708227
-0.121252775,-0.16785891,0.4394949,-0.30631045,-0.35978243,-0.5210476,0.13749373,0.17835587,-0.26460007,0.14989336
-0.013267258,0.14870459,-0.010229403,-0.3470209,0.15219906,0.18187964,-0.3411511,-0.11686524,0.3197108,0.10935886
0.4043054,-0.14844242,-0.5060133,-0.31437445,-0.022157218,0.13879369,-0.23562403,-0.04742067,0.24637593,-0.069370225
0.2435867,0.13837005,0.0062632957,-0.33979,-0.3346651,0.035952028,-0.28546333,-0.015332863,0.110109285,-0.20272261
0.016793791,-0.064166695,-0.1530133,0.6046766,0.24544209,-0.245036,0.46315217,-0.021116786,-0.2855623,-0.014176667
0.7625155,0.11785305,-0.7569446,-0.68374723,-0.48192996,0.5924239,-0.61592066,-0.02888832,0.22838251,-0.5776519
-0.38721183,-0.27477548,0.27753502,0.70435685,0.121587925,-0.6610819,0.7704215,0.06503307,-0.5324122,0.2653481
0.16258809,-0.16471548,-0.29447937,-0.33968428,-0.26568177,0.028443584,-0.0823311,-0.01853786,-0.16554701,-0.10033226
-0.20478274,-0.2790453,-0.097117186,0.156972,0.44502386,-0.43962523,0.21121638,0.048536085,0.1001967,0.39881545
0.0783208,-0.2542089,-0.18665472,0.0139752915,-0.23979576,-0.26294032,0.22475618,0.10592521,-0.34014103,-0.03653084
